time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2020-01-01T03:27:13.0000000Z,2020-01-01T03:27:14.0000000Z,2020-01-01T03:27:13.4048640Z,2020-01-01T03:27:13.4048640Z,7206.99,7206.99,7206.99,7206.99,0.00345267,1
2020-01-01T03:27:17.0000000Z,2020-01-01T03:27:18.0000000Z,2020-01-01T03:27:17.4395590Z,2020-01-01T03:27:17.4395590Z,7206.65,7206.65,7206.65,7206.65,0.02,1
2020-01-01T03:27:18.0000000Z,2020-01-01T03:27:19.0000000Z,2020-01-01T03:27:18.0550000Z,2020-01-01T03:27:18.0550000Z,7210.8,7210.8,7210.8,7210.8,1.0,1
2020-01-01T03:27:19.0000000Z,2020-01-01T03:27:20.0000000Z,2020-01-01T03:27:19.6138000Z,2020-01-01T03:27:19.6138000Z,7205.5,7205.5,7205.33,7205.33,0.13828803,2
2020-01-01T03:27:22.0000000Z,2020-01-01T03:27:23.0000000Z,2020-01-01T03:27:22.7065220Z,2020-01-01T03:27:22.7065220Z,7205.33,7205.33,7205.33,7205.33,0.00299321,1
2020-01-01T03:27:24.0000000Z,2020-01-01T03:27:25.0000000Z,2020-01-01T03:27:24.6842830Z,2020-01-01T03:27:24.6842830Z,7206.48,7206.48,7206.48,7206.48,0.00324603,1
2020-01-01T03:27:29.0000000Z,2020-01-01T03:27:30.0000000Z,2020-01-01T03:27:29.5176670Z,2020-01-01T03:27:29.5176670Z,7206.48,7206.48,7206.48,7206.48,0.00925232,1
2020-01-01T03:27:34.0000000Z,2020-01-01T03:27:35.0000000Z,2020-01-01T03:27:34.0137020Z,2020-01-01T03:27:34.0793760Z,7206.48,7206.48,7206.47,7206.47,0.40430672,3
2020-01-01T03:27:37.0000000Z,2020-01-01T03:27:38.0000000Z,2020-01-01T03:27:37.5551310Z,2020-01-01T03:27:37.7691350Z,7206.48,7206.48,7206.48,7206.48,0.22024404,3
2020-01-01T03:27:38.0000000Z,2020-01-01T03:27:39.0000000Z,2020-01-01T03:27:38.7826110Z,2020-01-01T03:27:38.7826110Z,7206.47,7206.47,7206.47,7206.47,6.98953165,4
2020-01-01T03:27:41.0000000Z,2020-01-01T03:27:42.0000000Z,2020-01-01T03:27:41.7184760Z,2020-01-01T03:27:41.7184760Z,7206.48,7206.48,7206.48,7206.48,0.00255603,1
2020-01-01T03:27:42.0000000Z,2020-01-01T03:27:43.0000000Z,2020-01-01T03:27:42.7690390Z,2020-01-01T03:27:42.7690390Z,7206.48,7206.48,7206.48,7206.48,0.219,2
2020-01-01T03:27:43.0000000Z,2020-01-01T03:27:44.0000000Z,2020-01-01T03:27:43.5422220Z,2020-01-01T03:27:43.5422220Z,7206.54,7206.54,7206.54,7206.54,0.0097947,1
2020-01-01T03:27:46.0000000Z,2020-01-01T03:27:47.0000000Z,2020-01-01T03:27:46.3808530Z,2020-01-01T03:27:46.3808530Z,7208.35,7208.35,7208.35,7208.35,0.00255574,1
2020-01-01T03:27:54.0000000Z,2020-01-01T03:27:55.0000000Z,2020-01-01T03:27:54.0820010Z,2020-01-01T03:27:54.0820010Z,7207.8,7207.8,7207.8,7207.8,0.00255536,1
2020-01-01T03:27:58.0000000Z,2020-01-01T03:27:59.0000000Z,2020-01-01T03:27:58.5060000Z,2020-01-01T03:27:58.5590000Z,7211.9,7212.0,7211.9,7212.0,0.4,2
2020-01-01T03:28:02.0000000Z,2020-01-01T03:28:03.0000000Z,2020-01-01T03:28:02.4130000Z,2020-01-01T03:28:02.4130000Z,7212.0,7212.0,7212.0,7212.0,0.04298,1
2020-01-01T03:28:05.0000000Z,2020-01-01T03:28:06.0000000Z,2020-01-01T03:28:05.6757560Z,2020-01-01T03:28:05.6757560Z,7207.8,7207.8,7207.8,7207.8,0.02719691,1
2020-01-01T03:28:07.0000000Z,2020-01-01T03:28:08.0000000Z,2020-01-01T03:28:07.7200000Z,2020-01-01T03:28:07.7790000Z,7207.11,7207.11,7206.46,7206.46,0.00891218,2
2020-01-01T03:28:12.0000000Z,2020-01-01T03:28:13.0000000Z,2020-01-01T03:28:12.3222030Z,2020-01-01T03:28:12.3222030Z,7207.79,7207.79,7207.79,7207.79,0.22036201,1
2020-01-01T03:28:18.0000000Z,2020-01-01T03:28:19.0000000Z,2020-01-01T03:28:18.6747150Z,2020-01-01T03:28:18.9290260Z,7207.8,7207.8,7207.8,7207.8,0.01251038,2
2020-01-01T03:28:22.0000000Z,2020-01-01T03:28:23.0000000Z,2020-01-01T03:28:22.6800000Z,2020-01-01T03:28:22.6800000Z,7211.0,7211.0,7211.0,7211.0,0.0196791,1
2020-01-01T03:28:24.0000000Z,2020-01-01T03:28:25.0000000Z,2020-01-01T03:28:24.5070000Z,2020-01-01T03:28:24.5070000Z,7209.57,7209.57,7209.57,7209.57,1e-05,1
2020-01-01T03:28:29.0000000Z,2020-01-01T03:28:30.0000000Z,2020-01-01T03:28:29.6900000Z,2020-01-01T03:28:29.6900000Z,7206.46,7206.46,7206.46,7206.46,0.00711177,1
2020-01-01T03:28:38.0000000Z,2020-01-01T03:28:39.0000000Z,2020-01-01T03:28:38.8430000Z,2020-01-01T03:28:38.8430000Z,7212.0,7212.0,7212.0,7212.0,0.99,1
2020-01-01T03:28:41.0000000Z,2020-01-01T03:28:42.0000000Z,2020-01-01T03:28:41.2008740Z,2020-01-01T03:28:41.2549470Z,7207.8,7207.8,7207.8,7207.8,0.00317787,2
2020-01-01T03:28:42.0000000Z,2020-01-01T03:28:43.0000000Z,2020-01-01T03:28:42.2880000Z,2020-01-01T03:28:42.3000000Z,7210.9,7210.9,7210.8,7210.8,0.99,5
2020-01-01T03:28:45.0000000Z,2020-01-01T03:28:46.0000000Z,2020-01-01T03:28:45.2935250Z,2020-01-01T03:28:45.2935250Z,7207.8,7207.8,7207.8,7207.8,0.01062006,1
2020-01-01T03:28:48.0000000Z,2020-01-01T03:28:49.0000000Z,2020-01-01T03:28:48.1656720Z,2020-01-01T03:28:48.1656720Z,7207.8,7207.8,7207.8,7207.8,0.01684328,1
2020-01-01T03:28:49.0000000Z,2020-01-01T03:28:50.0000000Z,2020-01-01T03:28:49.5832130Z,2020-01-01T03:28:49.5832130Z,7207.79,7207.79,7207.79,7207.79,0.83661577,6
2020-01-01T03:28:50.0000000Z,2020-01-01T03:28:51.0000000Z,2020-01-01T03:28:50.5576880Z,2020-01-01T03:28:50.5576880Z,7207.8,7207.8,7207.8,7207.8,0.01327473,5
2020-01-01T03:28:52.0000000Z,2020-01-01T03:28:53.0000000Z,2020-01-01T03:28:52.0444340Z,2020-01-01T03:28:52.0444340Z,7207.8,7207.8,7207.8,7207.8,0.02443594,4
2020-01-01T03:28:53.0000000Z,2020-01-01T03:28:54.0000000Z,2020-01-01T03:28:53.0414880Z,2020-01-01T03:28:53.0414880Z,7207.8,7207.8,7207.8,7207.8,0.00186503,1
2020-01-01T03:29:01.0000000Z,2020-01-01T03:29:02.0000000Z,2020-01-01T03:29:01.2918690Z,2020-01-01T03:29:01.2918690Z,7207.8,7207.8,7207.8,7207.8,0.02628441,2
2020-01-01T03:29:06.0000000Z,2020-01-01T03:29:07.0000000Z,2020-01-01T03:29:06.2786550Z,2020-01-01T03:29:06.6750000Z,7207.79,7207.79,7206.46,7206.46,0.0344225,4
2020-01-01T03:29:09.0000000Z,2020-01-01T03:29:10.0000000Z,2020-01-01T03:29:09.1152550Z,2020-01-01T03:29:09.1152550Z,7207.79,7207.79,7207.79,7207.79,0.00635161,1
2020-01-01T03:29:12.0000000Z,2020-01-01T03:29:13.0000000Z,2020-01-01T03:29:12.0820000Z,2020-01-01T03:29:12.9041750Z,7212.0,7212.0,7207.79,7207.79,0.08021696,2
2020-01-01T03:29:13.0000000Z,2020-01-01T03:29:14.0000000Z,2020-01-01T03:29:13.6516690Z,2020-01-01T03:29:13.6516690Z,7207.79,7207.79,7207.79,7207.79,0.00690225,1
2020-01-01T03:29:20.0000000Z,2020-01-01T03:29:21.0000000Z,2020-01-01T03:29:20.4853790Z,2020-01-01T03:29:20.4853790Z,7207.79,7207.79,7207.79,7207.79,0.00186503,1
2020-01-01T03:29:23.0000000Z,2020-01-01T03:29:24.0000000Z,2020-01-01T03:29:23.5532860Z,2020-01-01T03:29:23.5532860Z,7207.79,7207.79,7207.79,7207.79,0.00324552,1
2020-01-01T03:29:37.0000000Z,2020-01-01T03:29:38.0000000Z,2020-01-01T03:29:37.3270000Z,2020-01-01T03:29:37.3270000Z,7211.0,7211.0,7211.0,7211.0,0.03124771,1
2020-01-01T03:29:38.0000000Z,2020-01-01T03:29:39.0000000Z,2020-01-01T03:29:38.4520000Z,2020-01-01T03:29:38.4520000Z,7209.61,7209.61,7209.61,7209.61,1e-05,1
2020-01-01T03:29:40.0000000Z,2020-01-01T03:29:41.0000000Z,2020-01-01T03:29:40.0710000Z,2020-01-01T03:29:40.0710000Z,7211.63,7211.63,7211.63,7211.63,0.0047878,1
2020-01-01T03:29:46.0000000Z,2020-01-01T03:29:47.0000000Z,2020-01-01T03:29:46.7110000Z,2020-01-01T03:29:46.7110000Z,7207.65,7207.65,7207.65,7207.65,0.0665,1
2020-01-01T03:29:47.0000000Z,2020-01-01T03:29:48.0000000Z,2020-01-01T03:29:47.4185130Z,2020-01-01T03:29:47.4185130Z,7207.79,7207.79,7207.79,7207.79,0.00124449,1
2020-01-01T03:29:49.0000000Z,2020-01-01T03:29:50.0000000Z,2020-01-01T03:29:49.5468210Z,2020-01-01T03:29:49.7750000Z,7207.79,7207.79,7207.65,7207.65,0.10910407,6
2020-01-01T03:29:51.0000000Z,2020-01-01T03:29:52.0000000Z,2020-01-01T03:29:51.3300000Z,2020-01-01T03:29:51.3300000Z,7207.65,7207.65,7207.65,7207.65,0.18967571,1
2020-01-01T03:29:56.0000000Z,2020-01-01T03:29:57.0000000Z,2020-01-01T03:29:56.1030190Z,2020-01-01T03:29:56.1030190Z,7207.79,7207.79,7207.79,7207.79,0.00605839,1
2020-01-01T03:29:59.0000000Z,2020-01-01T03:30:00.0000000Z,2020-01-01T03:29:59.6678480Z,2020-01-01T03:29:59.6678480Z,7207.79,7207.79,7207.79,7207.79,0.02,1
2020-01-01T03:30:04.0000000Z,2020-01-01T03:30:05.0000000Z,2020-01-01T03:30:04.3462910Z,2020-01-01T03:30:04.3462910Z,7207.78,7207.78,7207.78,7207.78,0.00483115,1
2020-01-01T03:30:05.0000000Z,2020-01-01T03:30:06.0000000Z,2020-01-01T03:30:05.1444020Z,2020-01-01T03:30:05.2027600Z,7207.79,7207.79,7207.78,7207.78,2.02854153,6
2020-01-01T03:30:06.0000000Z,2020-01-01T03:30:07.0000000Z,2020-01-01T03:30:06.0321360Z,2020-01-01T03:30:06.0321360Z,7207.79,7207.79,7207.79,7207.79,0.00124449,1
2020-01-01T03:30:10.0000000Z,2020-01-01T03:30:11.0000000Z,2020-01-01T03:30:10.5990000Z,2020-01-01T03:30:10.5990000Z,7206.99,7206.99,7206.99,7206.99,0.03071066,1
2020-01-01T03:30:11.0000000Z,2020-01-01T03:30:12.0000000Z,2020-01-01T03:30:11.9424980Z,2020-01-01T03:30:11.9424980Z,7207.79,7207.79,7207.79,7207.79,0.00255527,1
2020-01-01T03:30:14.0000000Z,2020-01-01T03:30:15.0000000Z,2020-01-01T03:30:14.2900000Z,2020-01-01T03:30:14.2900000Z,7212.0,7212.0,7212.0,7212.0,0.5,1
2020-01-01T03:30:15.0000000Z,2020-01-01T03:30:16.0000000Z,2020-01-01T03:30:15.0391810Z,2020-01-01T03:30:15.0391810Z,7207.79,7207.79,7207.79,7207.79,0.01725745,1
2020-01-01T03:30:17.0000000Z,2020-01-01T03:30:18.0000000Z,2020-01-01T03:30:17.0847310Z,2020-01-01T03:30:17.3046860Z,7207.79,7207.79,7207.79,7207.79,0.40925386,7
2020-01-01T03:30:23.0000000Z,2020-01-01T03:30:24.0000000Z,2020-01-01T03:30:23.5892310Z,2020-01-01T03:30:23.5892310Z,7207.79,7207.79,7207.79,7207.79,0.02655088,3
2020-01-01T03:30:31.0000000Z,2020-01-01T03:30:32.0000000Z,2020-01-01T03:30:31.7740000Z,2020-01-01T03:30:31.7740000Z,7211.9,7211.9,7211.9,7211.9,0.01,1
2020-01-01T03:30:32.0000000Z,2020-01-01T03:30:33.0000000Z,2020-01-01T03:30:32.2840000Z,2020-01-01T03:30:32.2840000Z,7206.99,7206.99,7206.99,7206.99,0.00808383,1
2020-01-01T03:30:40.0000000Z,2020-01-01T03:30:41.0000000Z,2020-01-01T03:30:40.1130000Z,2020-01-01T03:30:40.1130000Z,7206.99,7206.99,7206.99,7206.99,0.01514715,1
2020-01-01T03:30:42.0000000Z,2020-01-01T03:30:43.0000000Z,2020-01-01T03:30:42.2431650Z,2020-01-01T03:30:42.2431650Z,7207.79,7209.8,7207.79,7209.8,0.23118959,6
2020-01-01T03:30:44.0000000Z,2020-01-01T03:30:45.0000000Z,2020-01-01T03:30:44.4276920Z,2020-01-01T03:30:44.4276920Z,7209.8,7209.8,7209.8,7209.8,0.13801005,1
2020-01-01T03:30:46.0000000Z,2020-01-01T03:30:47.0000000Z,2020-01-01T03:30:46.5600000Z,2020-01-01T03:30:46.7410000Z,7206.99,7206.99,7206.99,7206.99,0.02263374,3
2020-01-01T03:30:50.0000000Z,2020-01-01T03:30:51.0000000Z,2020-01-01T03:30:50.0591870Z,2020-01-01T03:30:50.0591870Z,7209.8,7209.8,7209.8,7209.8,0.06635799,1
2020-01-01T03:30:59.0000000Z,2020-01-01T03:31:00.0000000Z,2020-01-01T03:30:59.7100000Z,2020-01-01T03:30:59.8137460Z,7211.9,7211.9,7209.8,7209.8,1.00276013,2
2020-01-01T03:31:00.0000000Z,2020-01-01T03:31:01.0000000Z,2020-01-01T03:31:00.2565480Z,2020-01-01T03:31:00.2565480Z,7209.8,7209.8,7209.8,7209.8,0.00324462,1
2020-01-01T03:31:01.0000000Z,2020-01-01T03:31:02.0000000Z,2020-01-01T03:31:01.0019310Z,2020-01-01T03:31:01.6468340Z,7209.8,7209.8,7209.8,7209.8,0.08664842,3
2020-01-01T03:31:03.0000000Z,2020-01-01T03:31:04.0000000Z,2020-01-01T03:31:03.9250000Z,2020-01-01T03:31:03.9250000Z,7208.24,7208.24,7208.24,7208.24,0.00821357,1
2020-01-01T03:31:05.0000000Z,2020-01-01T03:31:06.0000000Z,2020-01-01T03:31:05.6658660Z,2020-01-01T03:31:05.6658660Z,7209.8,7209.8,7209.8,7209.8,0.3399595,4
2020-01-01T03:31:07.0000000Z,2020-01-01T03:31:08.0000000Z,2020-01-01T03:31:07.6027800Z,2020-01-01T03:31:07.6027800Z,7209.99,7209.99,7209.99,7209.99,0.00952407,1
2020-01-01T03:31:09.0000000Z,2020-01-01T03:31:10.0000000Z,2020-01-01T03:31:09.2352500Z,2020-01-01T03:31:09.2352500Z,7209.98,7209.98,7209.98,7209.98,0.15800003,2
2020-01-01T03:31:14.0000000Z,2020-01-01T03:31:15.0000000Z,2020-01-01T03:31:14.8566410Z,2020-01-01T03:31:14.8566410Z,7209.98,7209.98,7209.98,7209.98,0.04245205,1
2020-01-01T03:31:19.0000000Z,2020-01-01T03:31:20.0000000Z,2020-01-01T03:31:19.0450000Z,2020-01-01T03:31:19.0450000Z,7211.0,7211.0,7211.0,7211.0,1e-05,1
2020-01-01T03:31:20.0000000Z,2020-01-01T03:31:21.0000000Z,2020-01-01T03:31:20.4440090Z,2020-01-01T03:31:20.4440090Z,7209.99,7209.99,7209.99,7209.99,0.00966044,1
2020-01-01T03:31:27.0000000Z,2020-01-01T03:31:28.0000000Z,2020-01-01T03:31:27.0521670Z,2020-01-01T03:31:27.0521670Z,7209.99,7209.99,7209.99,7209.99,0.07166397,1
2020-01-01T03:31:29.0000000Z,2020-01-01T03:31:30.0000000Z,2020-01-01T03:31:29.0304080Z,2020-01-01T03:31:29.0304080Z,7209.99,7209.99,7209.99,7209.99,0.00186584,1
2020-01-01T03:31:30.0000000Z,2020-01-01T03:31:31.0000000Z,2020-01-01T03:31:30.7500000Z,2020-01-01T03:31:30.7500000Z,7211.0,7211.0,7211.0,7211.0,0.045,1
2020-01-01T03:31:31.0000000Z,2020-01-01T03:31:32.0000000Z,2020-01-01T03:31:31.5325420Z,2020-01-01T03:31:31.5325420Z,7209.99,7209.99,7209.99,7209.99,0.013388,1
2020-01-01T03:31:34.0000000Z,2020-01-01T03:31:35.0000000Z,2020-01-01T03:31:34.5713910Z,2020-01-01T03:31:34.5713910Z,7209.99,7209.99,7209.99,7209.99,0.167,1
2020-01-01T03:31:35.0000000Z,2020-01-01T03:31:36.0000000Z,2020-01-01T03:31:35.2054740Z,2020-01-01T03:31:35.2054740Z,7209.99,7209.99,7209.99,7209.99,0.00124343,1
2020-01-01T03:31:36.0000000Z,2020-01-01T03:31:37.0000000Z,2020-01-01T03:31:36.4660000Z,2020-01-01T03:31:36.4660000Z,7211.0,7216.75,7211.0,7216.75,1.0,5
2020-01-01T03:31:37.0000000Z,2020-01-01T03:31:38.0000000Z,2020-01-01T03:31:37.0797480Z,2020-01-01T03:31:37.8100000Z,7209.99,7219.11,7209.99,7219.11,2.15170825,7
2020-01-01T03:31:38.0000000Z,2020-01-01T03:31:39.0000000Z,2020-01-01T03:31:38.2020000Z,2020-01-01T03:31:38.4700000Z,7211.61,7211.61,7210.99,7210.99,0.0230621,3
2020-01-01T03:31:39.0000000Z,2020-01-01T03:31:40.0000000Z,2020-01-01T03:31:39.5703520Z,2020-01-01T03:31:39.5703520Z,7209.99,7209.99,7209.99,7209.99,0.167,1
2020-01-01T03:31:44.0000000Z,2020-01-01T03:31:45.0000000Z,2020-01-01T03:31:44.5728850Z,2020-01-01T03:31:44.7972690Z,7209.99,7209.99,7209.99,7209.99,0.17265964,2
2020-01-01T03:31:46.0000000Z,2020-01-01T03:31:47.0000000Z,2020-01-01T03:31:46.4749840Z,2020-01-01T03:31:46.7408110Z,7209.99,7209.99,7209.99,7209.99,0.02909728,2
2020-01-01T03:31:51.0000000Z,2020-01-01T03:31:52.0000000Z,2020-01-01T03:31:51.8740000Z,2020-01-01T03:31:51.8740000Z,7211.61,7211.61,7211.61,7211.61,0.23913785,1
2020-01-01T03:31:56.0000000Z,2020-01-01T03:31:57.0000000Z,2020-01-01T03:31:56.3177160Z,2020-01-01T03:31:56.3177160Z,7209.99,7209.99,7209.99,7209.99,0.01526213,1
2020-01-01T03:32:00.0000000Z,2020-01-01T03:32:01.0000000Z,2020-01-01T03:32:00.6244860Z,2020-01-01T03:32:00.6244860Z,7209.98,7209.98,7209.98,7209.98,0.03402934,1
2020-01-01T03:32:03.0000000Z,2020-01-01T03:32:04.0000000Z,2020-01-01T03:32:03.6859460Z,2020-01-01T03:32:03.6859460Z,7209.99,7209.99,7209.99,7209.99,0.01164733,1
2020-01-01T03:32:05.0000000Z,2020-01-01T03:32:06.0000000Z,2020-01-01T03:32:05.0470000Z,2020-01-01T03:32:05.4040560Z,7218.11,7218.11,7209.99,7209.99,0.00786165,2
2020-01-01T03:32:06.0000000Z,2020-01-01T03:32:07.0000000Z,2020-01-01T03:32:06.5140000Z,2020-01-01T03:32:06.5140000Z,7211.5,7211.5,7211.5,7211.5,1e-05,1
2020-01-01T03:32:07.0000000Z,2020-01-01T03:32:08.0000000Z,2020-01-01T03:32:07.1261580Z,2020-01-01T03:32:07.1261580Z,7209.99,7209.99,7209.99,7209.99,0.26542222,2
2020-01-01T03:32:08.0000000Z,2020-01-01T03:32:09.0000000Z,2020-01-01T03:32:08.2240000Z,2020-01-01T03:32:08.6330000Z,7211.61,7211.61,7211.61,7211.61,0.02452135,3
2020-01-01T03:32:10.0000000Z,2020-01-01T03:32:11.0000000Z,2020-01-01T03:32:10.2570000Z,2020-01-01T03:32:10.2570000Z,7209.93,7209.93,7209.93,7209.93,0.02457511,1
2020-01-01T03:32:11.0000000Z,2020-01-01T03:32:12.0000000Z,2020-01-01T03:32:11.9710310Z,2020-01-01T03:32:11.9710310Z,7209.99,7209.99,7209.99,7209.99,0.0132707,2
2020-01-01T03:32:13.0000000Z,2020-01-01T03:32:14.0000000Z,2020-01-01T03:32:13.9680000Z,2020-01-01T03:32:13.9680000Z,7218.11,7218.11,7218.11,7218.11,0.0678985,1
2020-01-01T03:32:15.0000000Z,2020-01-01T03:32:16.0000000Z,2020-01-01T03:32:15.8290760Z,2020-01-01T03:32:15.8290760Z,7210.0,7210.0,7210.0,7210.0,0.00424507,1
2020-01-01T03:32:16.0000000Z,2020-01-01T03:32:17.0000000Z,2020-01-01T03:32:16.4390000Z,2020-01-01T03:32:16.9137550Z,7211.5,7211.5,7210.0,7210.0,0.06633594,3
2020-01-01T03:32:19.0000000Z,2020-01-01T03:32:20.0000000Z,2020-01-01T03:32:19.1322070Z,2020-01-01T03:32:19.1322070Z,7209.99,7209.99,7209.99,7209.99,0.00145045,1
2020-01-01T03:32:22.0000000Z,2020-01-01T03:32:23.0000000Z,2020-01-01T03:32:22.5654990Z,2020-01-01T03:32:22.5654990Z,7209.98,7209.98,7209.98,7209.98,0.38865741,1
2020-01-01T03:32:30.0000000Z,2020-01-01T03:32:31.0000000Z,2020-01-01T03:32:30.5850000Z,2020-01-01T03:32:30.5850000Z,7207.04,7207.04,7207.04,7207.04,0.0077525,1
2020-01-01T03:32:33.0000000Z,2020-01-01T03:32:34.0000000Z,2020-01-01T03:32:33.0933200Z,2020-01-01T03:32:33.0933200Z,7209.99,7209.99,7209.99,7209.99,0.00465204,1
2020-01-01T03:32:35.0000000Z,2020-01-01T03:32:36.0000000Z,2020-01-01T03:32:35.3490000Z,2020-01-01T03:32:35.3490000Z,7207.04,7207.04,7207.04,7207.04,0.0085978,1
2020-01-01T03:32:36.0000000Z,2020-01-01T03:32:37.0000000Z,2020-01-01T03:32:36.1131100Z,2020-01-01T03:32:36.1131100Z,7209.99,7209.99,7209.99,7209.99,0.02654274,1
2020-01-01T03:32:40.0000000Z,2020-01-01T03:32:41.0000000Z,2020-01-01T03:32:40.0881980Z,2020-01-01T03:32:40.7300000Z,7209.99,7211.61,7209.99,7211.61,0.00695786,2
2020-01-01T03:32:54.0000000Z,2020-01-01T03:32:55.0000000Z,2020-01-01T03:32:54.5603520Z,2020-01-01T03:32:54.5621030Z,7209.99,7210.0,7209.99,7210.0,3.82576206,11
2020-01-01T03:32:55.0000000Z,2020-01-01T03:32:56.0000000Z,2020-01-01T03:32:55.2080000Z,2020-01-01T03:32:55.7020000Z,7211.61,7211.61,7210.0,7211.61,6.12194759,6
2020-01-01T03:32:56.0000000Z,2020-01-01T03:32:57.0000000Z,2020-01-01T03:32:56.5039380Z,2020-01-01T03:32:56.9396990Z,7210.0,7213.44,7210.0,7210.0,6.19543427,4
2020-01-01T03:32:57.0000000Z,2020-01-01T03:32:58.0000000Z,2020-01-01T03:32:57.1652240Z,2020-01-01T03:32:57.9657480Z,7210.0,7210.0,7210.0,7210.0,21.135,4
2020-01-01T03:32:58.0000000Z,2020-01-01T03:32:59.0000000Z,2020-01-01T03:32:58.2325750Z,2020-01-01T03:32:58.7634130Z,7210.0,7212.0,7210.0,7210.0,0.31215512,5
2020-01-01T03:32:59.0000000Z,2020-01-01T03:33:00.0000000Z,2020-01-01T03:32:59.0359130Z,2020-01-01T03:32:59.8331150Z,7210.0,7210.0,7210.0,7210.0,0.245,4
2020-01-01T03:33:00.0000000Z,2020-01-01T03:33:01.0000000Z,2020-01-01T03:33:00.0991130Z,2020-01-01T03:33:00.9595860Z,7210.0,7210.0,7209.99,7210.0,0.22661054,5
2020-01-01T03:33:01.0000000Z,2020-01-01T03:33:02.0000000Z,2020-01-01T03:33:01.3123110Z,2020-01-01T03:33:01.8661610Z,7210.0,7210.0,7210.0,7210.0,0.087,3
2020-01-01T03:33:02.0000000Z,2020-01-01T03:33:03.0000000Z,2020-01-01T03:33:02.1643200Z,2020-01-01T03:33:02.9912260Z,7210.0,7210.0,7210.0,7210.0,0.071,4
2020-01-01T03:33:03.0000000Z,2020-01-01T03:33:04.0000000Z,2020-01-01T03:33:03.2653740Z,2020-01-01T03:33:03.8158920Z,7210.0,7210.0,7209.99,7210.0,0.09087872,4
2020-01-01T03:33:04.0000000Z,2020-01-01T03:33:05.0000000Z,2020-01-01T03:33:04.0937130Z,2020-01-01T03:33:04.9079350Z,7210.0,7210.0,7210.0,7210.0,0.132,4
2020-01-01T03:33:05.0000000Z,2020-01-01T03:33:06.0000000Z,2020-01-01T03:33:05.2373600Z,2020-01-01T03:33:05.7914750Z,7210.0,7210.0,7210.0,7210.0,0.039,3
2020-01-01T03:33:06.0000000Z,2020-01-01T03:33:07.0000000Z,2020-01-01T03:33:06.0563660Z,2020-01-01T03:33:06.8893500Z,7210.0,7210.0,7210.0,7210.0,0.28588083,5
2020-01-01T03:33:07.0000000Z,2020-01-01T03:33:08.0000000Z,2020-01-01T03:33:07.1483620Z,2020-01-01T03:33:07.7593460Z,7210.0,7210.0,7210.0,7210.0,0.093,3
2020-01-01T03:33:08.0000000Z,2020-01-01T03:33:09.0000000Z,2020-01-01T03:33:08.0335120Z,2020-01-01T03:33:08.8954340Z,7210.0,7215.0,7210.0,7210.0,0.66086669,7
2020-01-01T03:33:09.0000000Z,2020-01-01T03:33:10.0000000Z,2020-01-01T03:33:09.1885330Z,2020-01-01T03:33:09.7635500Z,7210.0,7210.0,7210.0,7210.0,0.023,3
2020-01-01T03:33:10.0000000Z,2020-01-01T03:33:11.0000000Z,2020-01-01T03:33:10.0401580Z,2020-01-01T03:33:10.9590560Z,7210.0,7213.44,7210.0,7210.0,0.045932,5
2020-01-01T03:33:11.0000000Z,2020-01-01T03:33:12.0000000Z,2020-01-01T03:33:11.2493570Z,2020-01-01T03:33:11.9325220Z,7210.0,7210.0,7210.0,7210.0,0.16055768,5
2020-01-01T03:33:12.0000000Z,2020-01-01T03:33:13.0000000Z,2020-01-01T03:33:12.0090000Z,2020-01-01T03:33:12.9774400Z,7215.0,7215.0,7210.0,7210.0,0.62,7
2020-01-01T03:33:13.0000000Z,2020-01-01T03:33:14.0000000Z,2020-01-01T03:33:13.2558100Z,2020-01-01T03:33:13.8188340Z,7210.0,7210.0,7210.0,7210.0,0.066,3
2020-01-01T03:33:14.0000000Z,2020-01-01T03:33:15.0000000Z,2020-01-01T03:33:14.0844960Z,2020-01-01T03:33:14.9265030Z,7210.0,7210.0,7210.0,7210.0,0.062,4
2020-01-01T03:33:15.0000000Z,2020-01-01T03:33:16.0000000Z,2020-01-01T03:33:15.2048480Z,2020-01-01T03:33:15.7695780Z,7210.0,7213.44,7210.0,7210.0,0.08319265,5
2020-01-01T03:33:16.0000000Z,2020-01-01T03:33:17.0000000Z,2020-01-01T03:33:16.0779680Z,2020-01-01T03:33:16.9625320Z,7210.0,7210.0,7210.0,7210.0,0.072,4
2020-01-01T03:33:17.0000000Z,2020-01-01T03:33:18.0000000Z,2020-01-01T03:33:17.2782480Z,2020-01-01T03:33:17.8641010Z,7210.0,7210.0,7210.0,7210.0,0.14081341,4
2020-01-01T03:33:18.0000000Z,2020-01-01T03:33:19.0000000Z,2020-01-01T03:33:18.1321980Z,2020-01-01T03:33:18.9519410Z,7210.0,7210.0,7210.0,7210.0,0.046,4
2020-01-01T03:33:19.0000000Z,2020-01-01T03:33:20.0000000Z,2020-01-01T03:33:19.2390330Z,2020-01-01T03:33:19.8113910Z,7210.0,7210.0,7210.0,7210.0,0.096,3
2020-01-01T03:33:20.0000000Z,2020-01-01T03:33:21.0000000Z,2020-01-01T03:33:20.0854720Z,2020-01-01T03:33:20.9177170Z,7210.0,7210.0,7209.99,7210.0,0.43460534,6
